commune	ipm	pov	vul	N_ipm	N_pov	N_vul	INIV	Niveau_de_vie_categorie	Rang
Imoulass	7.57	18.6	25.0	0.6249666577754067	0.6095890410958904	0.32011331444759206	0.5594	Moyen	1228
Talsint	9.35	21.6	13.0	0.5300080021339024	0.5410958904109588	0.660056657223796	0.5593	Moyen	1229
Laghdir	8.18	21.0	19.4	0.5924246465724193	0.5547945205479452	0.47875354107648727	0.5584	Moyen	1230
Ain Kaicher	7.43	19.0	25.5	0.6324353160842892	0.6004566210045662	0.30594900849858353	0.5575	Moyen	1231
Tizaghte	7.19	18.2	27.7	0.6452387303280875	0.6187214611872146	0.24362606232294615	0.557	Moyen	1232
Kalaat Bouqorra	7.67	18.4	25.2	0.6196319018404908	0.6141552511415524	0.31444759206798867	0.557	Moyen	1232
Bni Bataou	7.82	19.4	23.4	0.6116297679381169	0.591324200913242	0.3654390934844193	0.5563	Moyen	1234
My Driss Aghbal	7.91	19.3	23.2	0.6068284875966925	0.593607305936073	0.37110481586402266	0.5557	Moyen	1235
Enjil	8.35	20.5	19.7	0.5833555614830621	0.5662100456621004	0.4702549575070821	0.5556	Moyen	1236
Sidi Bousber	7.59	18.6	25.6	0.6238997065884235	0.6095890410958904	0.3031161473087818	0.5554	Moyen	1237
Idmine	7.09	17.4	29.5	0.6505734862630035	0.636986301369863	0.19263456090651554	0.5549	Moyen	1238
Imi-N'oulaoune	7.14	17.7	29.0	0.6479061082955455	0.6301369863013698	0.20679886685552407	0.5544	Moyen	1239
Hassi-Berkane	8.21	19.6	21.7	0.5908242197919444	0.5867579908675798	0.41359773371104813	0.5542	Moyen	1240
Bni Gmil Maksouline	6.94	17.1	30.7	0.6585756201653774	0.6438356164383561	0.1586402266288951	0.5542	Moyen	1240
Bizdad	8.32	21.6	19.0	0.5849559882635369	0.5410958904109588	0.49008498583569404	0.5528	Moyen	1242
Assebbab	8.75	21.0	17.7	0.5620165377433982	0.5547945205479452	0.5269121813031161	0.5528	Moyen	1242
Tafraout El Mouloud	8.17	20.2	21.5	0.5929581221659109	0.5730593607305936	0.4192634560906515	0.5522	Moyen	1244
Sidi Azzouz	7.78	18.7	25.2	0.6137636703120832	0.6073059360730593	0.31444759206798867	0.552	Moyen	1245
Teroual	8.05	20.3	22.1	0.5993598292878101	0.5707762557077625	0.40226628895184124	0.5514	Moyen	1246
Louadaine	7.71	18.3	26.2	0.6174979994665244	0.6164383561643836	0.2861189801699716	0.5509	Moyen	1247
Messassa	7.04	17.9	29.9	0.6532408642304615	0.6255707762557078	0.18130311614730876	0.5506	Moyen	1248
Amejjaou	7.7	20.0	24.3	0.618031475060016	0.5776255707762556	0.33994334277620386	0.5503	Moyen	1249
Ait Makhlouf	7.64	18.8	26.1	0.6212323286209656	0.6050228310502282	0.28895184135977325	0.5499	Moyen	1250
Lamssid	6.98	16.7	31.8	0.656441717791411	0.6529680365296804	0.1274787535410764	0.5496	Moyen	1251
Rghioua	7.66	19.6	25.2	0.6201653774339824	0.5867579908675798	0.31444759206798867	0.549	Moyen	1252
Bir Ennasr	7.88	19.5	24.4	0.6084289143771673	0.5890410958904109	0.3371104815864022	0.5483	Moyen	1253
Tamchachate	7.98	19.7	23.9	0.6030941584422513	0.5844748858447488	0.35127478753541075	0.5471	Moyen	1254
Ain Sfa	8.9	21.5	17.4	0.5540144038410244	0.54337899543379	0.5354107648725213	0.5471	Moyen	1254
Toumliline	9.0	22.0	16.4	0.5486796479061082	0.5319634703196346	0.5637393767705383	0.5467	Moyen	1256
Asjen	8.3	20.1	22.2	0.5860229394505201	0.5753424657534245	0.3994334277620396	0.5455	Moyen	1257
Bouadel	8.68	21.2	19.2	0.5657508668978395	0.5502283105022832	0.48441926345609065	0.5448	Moyen	1258
Bni Oual	7.3	18.7	28.8	0.63937049879968	0.6073059360730593	0.21246458923512734	0.5444	Moyen	1259
Assaisse	8.18	21.0	22.0	0.5924246465724193	0.5547945205479452	0.405099150141643	0.5437	Moyen	1260
Ain Aicha	7.56	18.9	27.5	0.6255001333688984	0.6027397260273972	0.24929178470254953	0.5434	Moyen	1261
Sidi Abdelmoumen	7.63	18.9	27.2	0.6217658042144572	0.6027397260273972	0.2577903682719547	0.5433	Moyen	1262
Ait Blal	7.35	17.2	30.7	0.636703120832222	0.6415525114155252	0.1586402266288951	0.5425	Moyen	1263
Bghaghza	7.5	19.0	27.9	0.628700986929848	0.6004566210045662	0.23796033994334276	0.5421	Moyen	1264
Labouirat	8.29	19.5	24.0	0.5865564150440118	0.5890410958904109	0.348441926345609	0.5397	Moyen	1265
Senada	7.91	19.5	26.0	0.6068284875966925	0.5890410958904109	0.291784702549575	0.5385	Moyen	1266
El Ganzra	8.47	20.9	21.7	0.576953854361163	0.5570776255707763	0.41359773371104813	0.5383	Moyen	1267
Timlilt	7.29	17.9	30.9	0.6399039743931716	0.6255707762557078	0.1529745042492917	0.5382	Moyen	1268
Ait Ouqabli	8.59	21.5	20.5	0.5705521472392638	0.54337899543379	0.44759206798866846	0.5378	Moyen	1269
Laamamra	8.21	20.0	24.4	0.5908242197919444	0.5776255707762556	0.3371104815864022	0.5361	Moyen	1270
Mogress	8.94	21.8	18.8	0.551880501467058	0.5365296803652968	0.49575070821529743	0.536	Moyen	1271
Fifi	8.25	20.3	23.9	0.5886903174179782	0.5707762557077625	0.35127478753541075	0.5358	Moyen	1272
Timezgadiouine	8.63	21.4	21.2	0.5684182448652975	0.545662100456621	0.42776203966005666	0.5335	Moyen	1273
Mkansa	7.48	18.8	29.9	0.6297679381168311	0.6050228310502282	0.18130311614730876	0.5327	Moyen	1274
Al Manzla	7.09	17.4	33.5	0.6505734862630035	0.636986301369863	0.07932011331444755	0.5322	Moyen	1275
Rislane	8.91	21.2	20.5	0.5534809282475326	0.5502283105022832	0.44759206798866846	0.5313	Moyen	1276
Bni Ahmed Imoukzan	8.17	20.3	25.1	0.5929581221659109	0.5707762557077625	0.3172804532577903	0.5312	Moyen	1277
Ait Oum El Bekht	8.44	20.9	23.1	0.5785542811416378	0.5570776255707763	0.3739376770538243	0.5312	Moyen	1277
Sidi Yahia Bni Zeroual	8.85	22.3	19.6	0.5566817818084824	0.5251141552511416	0.47308781869688377	0.5305	Moyen	1279
Ida Ou Gailal	8.27	19.7	25.5	0.587623366230995	0.5844748858447488	0.30594900849858353	0.5303	Moyen	1280
Tassegdelt	7.56	19.0	29.8	0.6255001333688984	0.6004566210045662	0.1841359773371104	0.5297	Moyen	1281
Tamedit	8.0	19.5	27.2	0.6020272072552681	0.5890410958904109	0.2577903682719547	0.5293	Moyen	1282
Skoura Lhadra	6.88	16.4	36.3	0.661776473726327	0.6598173515981736	0.0	0.5288	Moyen	1283
Bni Mathar	9.15	22.4	18.4	0.5406775140037343	0.5228310502283104	0.5070821529745042	0.5286	Moyen	1284
Mikkes	7.34	18.2	32.0	0.6372365964257136	0.6187214611872146	0.12181303116147302	0.5286	Moyen	1284
Sidi Boulkhalf	8.3	20.3	25.0	0.5860229394505201	0.5707762557077625	0.32011331444759206	0.5283	Moyen	1286
Irhzrane	9.32	24.0	15.8	0.5316084289143772	0.48630136986301364	0.5807365439093484	0.5278	Moyen	1287
Azgour	8.48	20.6	23.9	0.5764203787676714	0.5639269406392693	0.35127478753541075	0.5276	Moyen	1288
Chougrane	8.02	20.5	26.2	0.600960256068285	0.5662100456621004	0.2861189801699716	0.5276	Moyen	1288
Bouanane	9.62	23.4	15.3	0.5156041611096294	0.5	0.5949008498583569	0.5268	Moyen	1290
Laajajra	7.15	17.5	34.2	0.6473726327020539	0.634703196347032	0.05949008498583552	0.526	Moyen	1291
Ichamraren	6.84	17.1	36.3	0.6639103761002935	0.6438356164383561	0.0	0.5251	Moyen	1292
Agadir Melloul	8.66	22.1	21.7	0.5668178180848226	0.5296803652968036	0.41359773371104813	0.525	Moyen	1293
Kechoula	7.16	17.4	34.5	0.6468391571085623	0.636986301369863	0.050991501416430496	0.5247	Moyen	1294
Tissaf	8.81	21.1	22.6	0.5588156841824488	0.5525114155251141	0.3881019830028327	0.5228	Moyen	1295
Outabouabane	7.74	18.7	30.7	0.6158975726860496	0.6073059360730593	0.1586402266288951	0.5219	Moyen	1296
Imaouen	8.71	21.8	22.7	0.5641504401173645	0.5365296803652968	0.3852691218130311	0.5201	Moyen	1297
Haouza	8.1	22.0	25.4	0.5966924513203522	0.5319634703196346	0.3087818696883853	0.5197	Moyen	1298
Ameur Seflia	8.43	20.5	25.7	0.5790877567351294	0.5662100456621004	0.30028328611898014	0.5195	Moyen	1299
Mazguitam	9.35	23.0	18.4	0.5300080021339024	0.5091324200913241	0.5070821529745042	0.5192	Moyen	1300
Jbarna	8.61	21.3	24.2	0.5694851960522807	0.547945205479452	0.3427762039660056	0.5177	Moyen	1301
Aouguenz	8.44	20.7	26.0	0.5785542811416378	0.5616438356164384	0.291784702549575	0.5161	Moyen	1302
Bouabout	7.08	17.5	36.3	0.6511069618564951	0.634703196347032	0.0	0.516	Moyen	1303
Assads	9.17	23.2	19.6	0.5396105628167512	0.504566210045662	0.47308781869688377	0.5158	Moyen	1304
Zaouiat Lakouacem	8.75	21.5	23.8	0.5620165377433982	0.54337899543379	0.3541076487252124	0.5148	Moyen	1305
Ouled Hcine	8.63	21.0	25.3	0.5684182448652975	0.5547945205479452	0.3116147308781869	0.513	Moyen	1306
Arbaa Ait Ahmed	8.61	22.0	24.2	0.5694851960522807	0.5319634703196346	0.3427762039660056	0.5129	Moyen	1307
Ouaoula	9.02	22.3	21.9	0.547612696719125	0.5251141552511416	0.40793201133144474	0.5129	Moyen	1307
Oulad Daoud	7.55	17.8	34.6	0.62603360896239	0.6278538812785388	0.048158640226628746	0.511	Moyen	1309
Tidsi-Nissendalene	8.6	20.3	27.0	0.5700186716457722	0.5707762557077625	0.26345609065155806	0.5089	Moyen	1310
Moulay Bouchta	8.42	21.2	27.0	0.579621232328621	0.5502283105022832	0.26345609065155806	0.5076	Moyen	1311
Bleida	7.27	18.0	36.3	0.6409709255801548	0.6232876712328768	0.0	0.5075	Moyen	1312
Ain Johra-Sidi Boukhalkhal	9.16	22.3	22.3	0.5401440384102427	0.5251141552511416	0.39660056657223786	0.5069	Moyen	1313
Mansoura	8.27	20.9	28.2	0.587623366230995	0.5570776255707763	0.22946175637393762	0.5068	Moyen	1314
Talat N'yaaqoub	9.31	23.5	20.2	0.5321419045078688	0.49771689497716887	0.4560906515580736	0.5066	Moyen	1315
Toubkal	7.97	19.5	31.4	0.6036276340357429	0.5890410958904109	0.1388101983002833	0.5063	Moyen	1316
Tizi N'test	8.67	21.0	26.4	0.5662843424913311	0.5547945205479452	0.2804532577903682	0.5057	Moyen	1317
Lalla Aaziza	8.23	20.3	29.5	0.5897572686049612	0.5707762557077625	0.19263456090651554	0.5046	Moyen	1318
Tazroute	8.31	20.3	29.3	0.5854894638570285	0.5707762557077625	0.19830028328611893	0.5036	Moyen	1319
Ighil	8.29	19.5	30.5	0.5865564150440118	0.5890410958904109	0.1643059490084985	0.5029	Moyen	1320
Bigoudine	8.6	20.6	27.8	0.5700186716457722	0.5639269406392693	0.2407932011331444	0.5023	Moyen	1321
Oulad Moumna	8.41	21.2	28.5	0.5801547079221125	0.5502283105022832	0.22096317280453248	0.4993	Faible	1322
Bni Yagrine	8.54	22.4	26.6	0.5732195252067218	0.5228310502283104	0.2747875354107647	0.4984	Faible	1323
Bin El Ouidane	9.44	24.4	20.2	0.5252067217924781	0.47716894977168944	0.4560906515580736	0.497	Faible	1324
Tanourdi	9.53	23.4	21.0	0.5204054414510537	0.5	0.43342776203966005	0.4969	Faible	1325
Sbouya	9.42	23.5	21.4	0.5262736729794613	0.49771689497716887	0.42209631728045327	0.4969	Faible	1325
Ighoud	9.12	22.3	24.7	0.5422779407842092	0.5251141552511416	0.3286118980169971	0.4944	Faible	1327
Oulad Chrif	8.34	20.5	30.6	0.5838890370765537	0.5662100456621004	0.16147308781869674	0.4941	Faible	1328
Ijermaouas	7.92	20.1	33.2	0.6062950120032009	0.5753424657534245	0.08781869688385258	0.4933	Faible	1329
Ratba	9.35	23.4	22.5	0.5300080021339024	0.5	0.39093484419263447	0.4932	Faible	1330
Sidi Ghanem	9.120000000000001	22.35	24.9	0.5422779407842091	0.523972602739726	0.3229461756373938	0.4929	Faible	1331
Mibladen	10.45	24.3	16.6	0.4713256868498267	0.47945205479452047	0.5580736543909348	0.4911	Faible	1332
Ezzaouite	8.24	20.7	31.5	0.5892237930114698	0.5616438356164384	0.13597733711048154	0.4903	Faible	1333
Ouneine	8.98	22.0	26.8	0.5497465990930914	0.5319634703196346	0.26912181303116134	0.4883	Faible	1334
En-Nzala	10.54	23.9	17.4	0.4665244065084023	0.4885844748858448	0.5354107648725213	0.4869	Faible	1335
Dar El Hamra	9.16	22.9	25.2	0.5401440384102427	0.5114155251141552	0.31444759206798867	0.4864	Faible	1336
Talmakante	8.36	20.0	32.5	0.5828220858895706	0.5776255707762556	0.10764872521246449	0.4862	Faible	1337
Bni Harchen	8.56	21.5	30.0	0.5721525740197386	0.54337899543379	0.178470254957507	0.4848	Faible	1338
Boujedyane	9.23	22.5	26.1	0.5364097092558016	0.5205479452054794	0.28895184135977325	0.4822	Faible	1339
Tizi N'isly	9.74	24.3	22.3	0.5092024539877301	0.47945205479452047	0.39660056657223786	0.4778	Faible	1340
Oued Ifrane	10.36	26.2	17.3	0.476126967191251	0.4360730593607306	0.5382436260623229	0.4765	Faible	1341
Ait Said	9.01	21.6	29.5	0.5481461723126169	0.5410958904109588	0.19263456090651554	0.4749	Faible	1342
Ras Asfour	10.14	24.8	20.5	0.4878634302480661	0.46803652968036524	0.44759206798866846	0.4739	Faible	1343
Iguidi	9.09	22.0	29.1	0.5438783675646839	0.5319634703196346	0.20396600566572232	0.4723	Faible	1344
Afsou	10.54	26.1	17.4	0.4665244065084023	0.4383561643835616	0.5354107648725213	0.4719	Faible	1345
Imgrade	8.37	20.1	35.1	0.582288610296079	0.5753424657534245	0.03399433427762033	0.4705	Faible	1346
Kissane	9.94	25.7	21.0	0.4985329421178982	0.4474885844748858	0.43342776203966005	0.4702	Faible	1347
Anougal	9.22	21.5	29.5	0.5369431848492932	0.54337899543379	0.19263456090651554	0.47	Faible	1348
Rbaa El Fouki	9.34	23.3	27.0	0.530541477727394	0.502283105022831	0.26345609065155806	0.4686	Faible	1349
Tifni	9.87	23.8	24.0	0.5022672712723394	0.4908675799086758	0.348441926345609	0.4681	Faible	1350
Zghira	9.38	22.2	28.3	0.5284075753534276	0.5273972602739726	0.22662889518413587	0.4677	Faible	1351
Taghzout	9.0	21.8	30.6	0.5486796479061082	0.5365296803652968	0.16147308781869674	0.4676	Faible	1352
Tamsaout	9.61	23.7	25.6	0.5161376367031209	0.4931506849315068	0.3031161473087818	0.4666	Faible	1353
Mzilate	9.07	22.5	29.8	0.5449453187516671	0.5205479452054794	0.1841359773371104	0.4655	Faible	1354
Ait Haddou Youssef	8.88	21.5	31.9	0.5550813550280075	0.54337899543379	0.12464589235127477	0.4655	Faible	1354
Lakhoualqa	8.36	20.1	36.3	0.5828220858895706	0.5753424657534245	0.0	0.464	Faible	1356
Timezgana	9.86	24.3	24.2	0.5028007468658309	0.47945205479452047	0.3427762039660056	0.4638	Faible	1357
Kandar Sidi Khiar	10.54	25.5	19.7	0.4665244065084023	0.45205479452054786	0.4702549575070821	0.4629	Faible	1358
Sidi Ali El Korati	9.44	23.1	28.0	0.5252067217924781	0.5068493150684931	0.235127478753541	0.4617	Faible	1359
Sebt Loudaya	9.27	23.5	28.6	0.5342758068818352	0.49771689497716887	0.21813031161473073	0.4601	Faible	1360
Lagdadra	9.49	23.2	28.2	0.5225393438250201	0.504566210045662	0.22946175637393762	0.4585	Faible	1361
Oudka	9.71	24.6	25.5	0.5108028807682048	0.4726027397260273	0.30594900849858353	0.4584	Faible	1362
Sidi Boulaalam	9.35	22.8	29.4	0.5300080021339024	0.5136986301369862	0.1954674220963173	0.4582	Faible	1363
Lehri	10.24	25.7	21.8	0.4825286743131503	0.4474885844748858	0.4107648725212464	0.4577	Faible	1364
Sidi Daoud	9.47	22.4	29.5	0.5236062950120033	0.5228310502283104	0.19263456090651554	0.4572	Faible	1365
Ait Mimoune	10.2	25.4	22.5	0.48466257668711654	0.454337899543379	0.39093484419263447	0.4568	Faible	1366
M'qam Tolba	10.24	24.5	23.5	0.4825286743131503	0.4748858447488584	0.3626062322946175	0.4563	Faible	1367
Ait Siberne	10.0	24.7	24.7	0.49533208855694855	0.4703196347031964	0.3286118980169971	0.4545	Faible	1368
Arbaa Taourirt	9.76	25.0	25.5	0.5081355028007469	0.4634703196347032	0.30594900849858353	0.4543	Faible	1369
Takoucht	8.63	20.5	36.3	0.5684182448652975	0.5662100456621004	0.0	0.4541	Faible	1370
Lamnizla	10.74	24.4	22.2	0.4558548946385703	0.47716894977168944	0.3994334277620396	0.451	Faible	1371
Sidi Chiker	9.82	23.9	27.3	0.5049346492397973	0.4885844748858448	0.2549575070821529	0.45	Faible	1372
Ighil N'oumgoun	10.45	24.1	24.1	0.4713256868498267	0.4840182648401826	0.34560906515580725	0.45	Faible	1372
M'ramer	9.0	22.0	33.5	0.5486796479061082	0.5319634703196346	0.07932011331444755	0.4498	Faible	1374
Ras El Oued	9.87	24.5	26.4	0.5022672712723394	0.4748858447488584	0.2804532577903682	0.4497	Faible	1375
Tizi N'ghachou	10.23	24.7	24.6	0.48306214990664176	0.4703196347031964	0.3314447592067987	0.4489	Faible	1376
Souk L'qolla	10.29	25.0	24.0	0.4798612963456922	0.4634703196347032	0.348441926345609	0.4487	Faible	1377
Rissana Janoubia	9.9	24.3	26.7	0.5006668444918645	0.47945205479452047	0.2719546742209631	0.4486	Faible	1378
Ain Maatouf	10.31	25.4	23.5	0.478794345158709	0.454337899543379	0.3626062322946175	0.4482	Faible	1379
Tafrant	11.12	28.2	16.7	0.4355828220858897	0.3904109589041096	0.5552407932011332	0.446	Faible	1380
Sidi El Abed	8.89	20.7	36.3	0.5545478794345158	0.5616438356164384	0.0	0.4458	Faible	1381
Bni Frassen	9.99	23.8	28.0	0.49586556415044014	0.4908675799086758	0.235127478753541	0.4422	Faible	1382
Sidi Aissa Regragui	10.11	25.0	26.2	0.489463857028541	0.4634703196347032	0.2861189801699716	0.441	Faible	1383
Oulad M'rabet	11.06	27.9	18.3	0.4387836756468392	0.3972602739726028	0.5099150141643058	0.4406	Faible	1384
Zaaroura	10.02	25.2	26.6	0.49426513736996536	0.45890410958904104	0.2747875354107647	0.4398	Faible	1385
Msila	11.03	27.3	19.5	0.4403841024273141	0.410958904109589	0.4759206798866855	0.4387	Faible	1386
Tagleft	10.92	26.1	21.6	0.4462523339557216	0.4383561643835616	0.41643059490084977	0.4379	Faible	1387
Dar Chaffai	11.1	23.3	24.3	0.4366497732728729	0.502283105022831	0.33994334277620386	0.437	Faible	1388
El Ghiate	10.15	24.3	27.8	0.4873299546545746	0.47945205479452047	0.2407932011331444	0.4357	Faible	1389
Bni Garfett	10.63	26.5	23.2	0.46172312616697786	0.4292237442922374	0.37110481586402266	0.4338	Faible	1390
Barkine	10.44	26.2	24.7	0.47185916244331827	0.4360730593607306	0.3286118980169971	0.4325	Faible	1391
Oulad Chbana	10.67	26.0	24.0	0.4595892237930116	0.44063926940639264	0.348441926345609	0.4317	Faible	1392
Oulad Bourima	10.81	27.4	21.7	0.45212056548412916	0.408675799086758	0.41359773371104813	0.4314	Faible	1393
Tnine Aday	10.15	25.7	27.1	0.4873299546545746	0.4474885844748858	0.2606232294617563	0.43	Faible	1394
Ain Tazitounte	11.11	27.2	20.8	0.4361162976793812	0.41324200913242004	0.43909348441926344	0.4298	Faible	1395
Sidi Mokhfi	10.56	26.5	25.1	0.46545745532141913	0.4292237442922374	0.3172804532577903	0.425	Faible	1396
Ktaoua	10.74	27.7	22.9	0.4558548946385703	0.4018264840182648	0.3796033994334278	0.4244	Faible	1397
Gueltat Zemmour	10.3	24.4	29.3	0.4793278207522005	0.47716894977168944	0.19830028328611893	0.4225	Faible	1398
Zaouiat Sidi Abdelkader	9.79	24.7	31.4	0.506535076020272	0.4703196347031964	0.1388101983002833	0.4221	Faible	1399
Zarkt	10.94	27.0	23.3	0.4451853827687384	0.4178082191780822	0.3682719546742209	0.4216	Faible	1400
Adassil	10.57	26.0	26.7	0.46492397972792743	0.44063926940639264	0.2719546742209631	0.419	Faible	1401
Sidi Bouzineb	9.68	23.3	34.2	0.5124033075486796	0.502283105022831	0.05949008498583552	0.4188	Faible	1402
Amghras	10.56	25.2	28.0	0.46545745532141913	0.45890410958904104	0.235127478753541	0.4174	Faible	1403
Tazarine	11.879999999999999	28.55	17.8	0.3950386769805282	0.38242009132420085	0.5240793201133144	0.4171	Faible	1404
Ahl Tifnoute	10.66	25.5	27.4	0.4601226993865031	0.45205479452054786	0.2521246458923513	0.4161	Faible	1405
Tiddas	12.03	28.5	17.9	0.38703654307815427	0.3835616438356164	0.5212464589235127	0.4128	Faible	1406
Ait Aissa Ihahane	10.13	24.4	31.8	0.4883969058415578	0.47716894977168944	0.1274787535410764	0.4128	Faible	1406
Khmis Ksiba	10.14	24.4	32.1	0.4878634302480661	0.47716894977168944	0.11898016997167127	0.4109	Faible	1408
Agoudi N'lkhair	12.22	30.4	16.1	0.37690050680181386	0.34018264840182644	0.5722379603399432	0.405	Faible	1409
Chbika	12.25	31.3	15.1	0.37530008002133897	0.319634703196347	0.6005665722379603	0.4037	Faible	1410
Kerrouchen	11.93	29.3	19.3	0.3923712990130701	0.365296803652968	0.4815864022662889	0.4021	Faible	1411
Ameur Chamalia	11.67	28.4	21.7	0.4062416644438518	0.38584474885844744	0.41359773371104813	0.4016	Faible	1412
Ouled M'hamed	11.495000000000001	26.65	24.65	0.4155774873299546	0.42579908675799083	0.330028328611898	0.4015	Faible	1413
Imouzzer	10.91	26.4	27.9	0.4467858095492131	0.43150684931506844	0.23796033994334276	0.4004	Faible	1414
Brikcha	12.2	29.6	18.7	0.37796745798879705	0.35844748858447484	0.4985835694050992	0.3962	Faible	1415
Oued Jemaa	11.51	28.2	25.1	0.4147772739397173	0.3904109589041096	0.3172804532577903	0.388	Faible	1416
Bouhouda	11.89	28.5	23.1	0.3945052013870365	0.3835616438356164	0.3739376770538243	0.3871	Faible	1417
Rhouazi	11.18	26.8	28.8	0.43238196852493993	0.42237442922374424	0.21246458923512734	0.3854	Faible	1418
Ain Legdah	11.68	27.2	26.1	0.4057081888503601	0.41324200913242004	0.28895184135977325	0.3846	Faible	1419
Oum Rabia	11.79	29.2	23.4	0.39983995732195254	0.36757990867579904	0.3654390934844193	0.3833	Faible	1420
Tadrart	11.27	27.6	27.9	0.4275806881835156	0.40410958904109584	0.23796033994334276	0.3826	Faible	1421
Ait Mazigh	12.26	31.2	19.1	0.3747666044278475	0.32191780821917804	0.4872521246458923	0.3814	Faible	1422
Sidi Ali Bel Quassem	12.03	28.8	23.9	0.38703654307815427	0.37671232876712324	0.35127478753541075	0.3768	Faible	1423
Rahhala	10.9	25.7	33.2	0.4473192851427048	0.4474885844748858	0.08781869688385258	0.3755	Faible	1424
Ait Ali Ou Lahcen	11.73	28.0	26.6	0.4030408108829021	0.39497716894977164	0.2747875354107647	0.375	Faible	1425
Tisfane	12.04	27.5	25.9	0.38650306748466257	0.40639269406392686	0.29461756373937675	0.3741	Faible	1426
Rouached	10.63	25.9	34.5	0.46172312616697786	0.4429223744292238	0.050991501416430496	0.3739	Faible	1427
Bouarouss	11.78	28.8	25.6	0.40037343291544425	0.37671232876712324	0.3031161473087818	0.3738	Faible	1428
Oulad Ali Youssef	11.83	29.5	24.8	0.39770605494798617	0.36073059360730586	0.32577903682719545	0.3722	Faible	1429
Boukhrisse	12.33	31.1	21.1	0.3710322752734063	0.32420091324200906	0.4305949008498583	0.3689	Faible	1430
Sidi M'hamed Ben Lahcen	11.62	27.9	28.5	0.40890904241130976	0.3972602739726028	0.22096317280453248	0.3678	Faible	1431
Oued El Makhazine	11.78	28.9	26.6	0.40037343291544425	0.3744292237442922	0.2747875354107647	0.3675	Faible	1432
Ait Tamlil	12.11	29.3	25.1	0.3827687383302214	0.365296803652968	0.3172804532577903	0.3644	Faible	1433
Toughmart	11.99	30.0	25.0	0.38917044545212065	0.34931506849315064	0.32011331444759206	0.3634	Faible	1434
Ouaouzgane	11.83	30.1	25.9	0.39770605494798617	0.3470319634703195	0.29461756373937675	0.3619	Faible	1435
Bni Lent	12.12	29.5	25.3	0.3822352627367299	0.36073059360730586	0.3116147308781869	0.3617	Faible	1436
Sidi Ahmed Ou Abdallah	12.01	29.7	25.6	0.38810349426513746	0.3561643835616438	0.3031161473087818	0.3615	Faible	1437
Bni Ounjel Tafraout	12.41	28.5	25.4	0.36676447052547345	0.3835616438356164	0.3087818696883853	0.3602	Faible	1438
Tancherfi	11.75	27.8	31.3	0.4019738596959189	0.3995433789954337	0.14164305949008493	0.3492	Faible	1439
Ait Oumdis	12.27	30.2	26.0	0.3742331288343559	0.3447488584474886	0.291784702549575	0.3489	Faible	1440
Ouled Ghziyel	12.5	30.6	25.0	0.3619631901840491	0.3356164383561643	0.32011331444759206	0.3457	Faible	1441
Afalla Issen	11.87	28.5	30.6	0.3955721525740199	0.3835616438356164	0.16147308781869674	0.3451	Faible	1442
Tabouda	12.38	30.9	25.3	0.36836489730594835	0.3287671232876712	0.3116147308781869	0.3451	Faible	1442
Sidi Yahia Ou Youssef	13.1	28.8	24.8	0.3299546545745533	0.37671232876712324	0.32577903682719545	0.3431	Faible	1444
Bouchabel	11.91	28.9	31.5	0.3934382502000533	0.3744292237442922	0.13597733711048154	0.3362	Faible	1445
Tainaste	13.16	32.5	21.6	0.32675380101360363	0.2922374429223744	0.41643059490084977	0.3343	Faible	1446
Sidi Haj M'hamed	12.06	29.6	30.8	0.3854361162976795	0.35844748858447484	0.15580736543909335	0.3314	Faible	1447
Kouzemt	12.42	30.4	29.7	0.36623099493198197	0.34018264840182644	0.18696883852691215	0.3226	Faible	1448
El Bsabsa	12.25	30.2	30.9	0.37530008002133897	0.3447488584474886	0.1529745042492917	0.3217	Faible	1449
Ain Bou Ali	13.27	32.8	23.1	0.3208855694851961	0.28538812785388135	0.3739376770538243	0.3208	Faible	1450
Bni Ftah	12.81	31.8	26.5	0.34542544678580955	0.3082191780821917	0.2776203966005665	0.3207	Faible	1451
Oulad Ali Mansour	12.18	28.6	33.4	0.37903440917578024	0.3812785388127853	0.0821529745042493	0.3203	Faible	1452
Targua-Ntouchka	13.05	31.4	26.5	0.33262203254201117	0.317351598173516	0.2776203966005665	0.317	Faible	1453
Jbabra	13.33	32.1	24.4	0.3176847159242465	0.3013698630136985	0.3371104815864022	0.3167	Faible	1454
Tiffert N'ait Hamza	13.12	31.2	26.7	0.3288877033875701	0.32191780821917804	0.2719546742209631	0.3154	Faible	1455
Traiba	13.24	32.2	26.1	0.32248599626567087	0.2990867579908675	0.28895184135977325	0.3088	Faible	1456
Anemzi	13.6	31.7	25.0	0.30328087489997346	0.3105022831050228	0.32011331444759206	0.3088	Faible	1456
Bni Guil	13.74	33.0	23.1	0.295812216591091	0.2808219178082191	0.3739376770538243	0.3069	Faible	1458
Galaz	14.1	34.3	20.3	0.2766070952253935	0.25114155251141557	0.45325779036827185	0.3043	Faible	1459
Ijoukak	12.56	29.8	33.0	0.35876233662309953	0.3538812785388127	0.09348441926345596	0.3042	Faible	1460
Ait El Mane	13.5	32.5	25.6	0.3086156308348893	0.2922374429223744	0.3031161473087818	0.3026	Faible	1461
Sebt Ait Rahou	14.05	34.0	21.2	0.27927447319285137	0.25799086757990863	0.42776203966005666	0.3026	Faible	1461
Bni Bouchibet	13.54	33.6	25.5	0.3064817284609229	0.26712328767123283	0.30594900849858353	0.2946	Faible	1463
