commune_norm	taux_jeunesse	taux_vieillesse	INIV	nb_atm	IEDU	Indice_accessibilite	indice_transport	indice_densite_routiere	Indice_POI	Indice_accessibilite_norm	indice_transport_norm	indice_densite_routiere_norm	Indice_POI_norm
ouledfreiha	32.7	12.3	0.6802		0.4487	1.97	0.24	3.8	0.0	0.04269412615089288	0.006315124723713297	0.057742952823747654	0.0
ouledfrej	28.8	13.0	0.9051		0.6677	2.78	0.0	5.53	0.07	0.06189048595229352	0.0	0.08586663198621484	0.0031557829722967433
ouledftata	29.7	16.1	0.8609		0.6371	1.5	0.0	2.99	0.04	0.031555497624154244	0.0	0.04457521864941331	0.0018033045555981388
ouledghanem	32.3	11.6	0.7265		0.5132	5.14	0.0	10.14	0.33	0.11782062068230029	0.0	0.1608089215463153	0.014877262583684646
ouledghziyel	33.8	11.4	0.3457		0.4046	1.61	0.0	3.22	0.0	0.03416241068360372	0.0	0.04831420489644652	0.0
ouledgnaou	27.5	15.1	0.8855		0.5817	1.38	0.0	2.75	0.0	0.028711592468391188	0.0	0.04067366778294387	0.0
ouledgouaouch	24.9	18.6	0.5902		0.4176	1.76	0.0	3.52	0.0	0.03771729212830754	0.0	0.05319114347953331	0.0
ouledhamdane	29.3	14.8	0.6575		0.446	1.83	0.0	3.64	0.04	0.03937623680250266	0.0	0.05514191891276803	0.0018033045555981388
ouledhassoune	27.7	12.4	0.8811		0.5868	6.65	12.02	5.94	0.37	0.1536064272256521	0.3162824965793076	0.09253178138310013	0.016680567139282784
ouledhassounehamri	30.7	12.5	0.7783		0.6716	2.04	0.24	3.83	0.29	0.044353070825088	0.006315124723713297	0.05823064668205633	0.013073958028086505
ouledhcine	64.2	21.4	1.2567		0.8502	8.73	3.61	15.14	0.36	0.20290078325887842	0.09499000105252084	0.24209123126442855	0.016229741000383248
ouledimloul	30.8	12.5	0.6608		0.4975	1.25	0.0	2.5	0.0	0.025630695216314545	0.0	0.03660955229703821	0.0
ouledkhallouf	33.3	12.3	0.793		0.693	1.44	0.0	2.82	0.15	0.030133545046272716	0.0	0.04181162011899745	0.0067623920834930205
ouledmassaoud	32.3	14.9	0.876		0.6617	0.4	0.0	0.8	0.0	0.005486367029659563	0.0	0.008973566992879704	0.0
ouledmbarek	27.8	15.0	0.8891		0.7445	2.95	0.72	5.34	0.33	0.06591935158962452	0.01894537417113989	0.08277790421692653	0.014877262583684646
ouledmhamed	60.8	27.8	0.4015		0.243	2.94	0.0	5.89	0.0	0.06568235949331093	0.0	0.09171895828591899	0.0
ouledmhammed						1.18	0.0	2.37	0.0	0.023971750542119426	0.0	0.03449621224436726	0.0
ouledmimoun	31.9	12.4	0.5648		0.4103	4.0	0.0	7.98	0.04	0.09080352170255127	0.0	0.12569496374809033	0.0018033045555981388
ouledmkoudou	23.9	20.6	0.835		0.6627	1.41	0.0	2.81	0.04	0.02942256875733195	0.0	0.04164905549956123	0.0018033045555981388
ouledmoumna	31.4	14.3	0.4993		0.5057	1.34	0.0	2.69	0.0	0.02776362408313684	0.0	0.03969828006632651	0.0
ouledmrabet	30.1	14.3	0.4406		0.386	4.51	0.0	9.02	0.0	0.10289011861454425	0.0	0.1426016841694579	0.0
ouledmrah	26.9	15.2	0.9217		0.592	47.88	0.24	95.59	0.07	1.0	0.006315124723713297	1.0	0.0031557829722967433
ouledmsabbel	32.2	13.8	0.7538		0.6068	1.05	0.0	2.08	0.04	0.020890853290042786	0.0	0.029781838280716698	0.0018033045555981388
ouledmtaa	26.6	18.6	0.802		0.5827	2.1	0.0	4.17	0.07	0.04577502340296953	0.0	0.06375784374288804	0.0031557829722967433
oulednacer	30.5	14.0	0.8115		0.6542	4.87	0.0	9.72	0.07	0.11142183408183343	0.0	0.15398120752999378	0.0031557829722967433
oulednouel	30.0	12.4	0.7019		0.4542	3.22	0.0	6.43	0.0	0.0723181381900914	0.0	0.10049744773547523	0.0
ouledouchih	33.0	10.4	0.7195		0.4604	1.47	0.0	2.91	0.07	0.03084452133521348	0.0	0.043274701693923494	0.0031557829722967433
ouledrahmoune	31.2	12.2	0.5879		0.4331	3.33	0.0	6.64	0.07	0.07492505124954087	0.0	0.10391130474363598	0.0031557829722967433
ouledsaid	27.0	17.1	0.8261		0.5998	5.5	0.0	10.95	0.15	0.12635233614958946	0.0	0.1739766557206496	0.0067623920834930205
ouledsaidloued	28.9	16.4	0.6936		0.4768	3.14	0.96	5.35	0.88	0.07042220141958269	0.025260498894853187	0.08294046883636276	0.03967270022315905
ouledsalah	28.9	10.4	0.969		0.7724	6.77	6.25	9.44	0.88	0.15645033238141515	0.1644563730133671	0.1494293981857794	0.03967270022315905
ouledsalmane	27.9	15.6	0.6967		0.4501	3.25	0.0	6.48	0.07	0.07302911447903215	0.0	0.10131027083265637	0.0031557829722967433
ouledsbaita	29.8	14.9	0.6442		0.3617	1.8	0.0	3.59	0.0	0.03866526051356189	0.0	0.0543290958155869	0.0
ouledsbih	32.2	11.4	0.7779		0.5721	2.6	0.0	5.15	0.11	0.057624628218648936	0.0	0.07968917644763823	0.0049590875278948815
ouledsettout	28.8	12.5	0.8013		0.5497	3.76	6.97	3.26	0.18	0.08511571139102514	0.183401747184507	0.04896446337419142	0.008114870500191624
ouledsghir	28.0	16.7	0.7449		0.5023	2.68	0.0	5.34	0.04	0.05952056498915764	0.0	0.08277790421692653	0.0018033045555981388
ouledsibouhya	28.8	15.8	0.7624		0.4155	2.05	0.0	4.05	0.15	0.04459006292140159	0.0	0.06180706830965332	0.0067623920834930205
ouledsidiabdelhakem	31.0	11.2	0.2698		0.1508	0.45	0.0	0.85	0.11	0.0066713275112275025	0.0	0.009786390090060835	0.0049590875278948815
ouledsidialibenyoussef	29.1	16.5	0.8536		0.6293	2.6	0.0	5.2	0.0	0.057624628218648936	0.0	0.08050199954481937	0.0
ouledslama	31.6	9.4	0.7131		0.5845	2.69	0.48	4.99	0.26	0.05975755708547123	0.012630249447426594	0.07708814253665862	0.011721479611387902
ouledtayeb	30.9	10.0	0.902		0.6668	4.23	0.24	8.15	0.4	0.0962543399177638	0.006315124723713297	0.1284585622785062	0.01803304555598139
ouledteima	27.0	11.3	0.9596	4.0	0.7189	9.06	2.88	15.43	2.39	0.21072152243722683	0.07578149668455957	0.2468056052280791	0.1077474471969888
ouledyaacoub	32.2	12.8	0.7463		0.5312	3.1	0.0	6.19	0.04	0.06947423303432834	0.0	0.0965958968690058	0.0018033045555981388
ouledyahialagraire	32.6	11.7	0.6565		0.3693	0.69	0.0	1.24	0.33	0.012359137822753613	0.0	0.01612641024807367	0.014877262583684646
ouledyahyalouta	27.4	15.4	0.8971		0.6451	3.02	0.0	5.98	0.15	0.06757829626381963	0.0	0.09318203986084504	0.0067623920834930205
ouledyaich	27.4	17.4	0.8617		0.6466	5.56	0.0	11.06	0.15	0.12777428872747099	0.0	0.17576486653444812	0.0067623920834930205
ouledyoussef	31.7	14.2	0.8429		0.5506	3.67	0.0	7.32	0.07	0.08298278252420285	0.0	0.11496569886529939	0.0031557829722967433
ouledzarrad	32.0	10.8	0.8005		0.4731	1.77	0.0	3.54	0.0	0.037954284224621125	0.0	0.05351627271840576	0.0
ouledzbair	29.2	13.9	0.7245		0.503	1.85	0.0	3.69	0.04	0.03985022099512983	0.0	0.05595474200994916	0.0018033045555981388
ouledzidane	27.1	16.5	0.8251		0.6196	6.69	0.0	13.38	0.0	0.15455439561090645	0.0	0.21347985824365268	0.0
ouledziyane	29.5	10.5	0.8465		0.6709	8.28	0.0	16.55	0.04	0.19223613892476693	0.0	0.26501284260493646	0.0018033045555981388
ouledzmam	28.7	16.5	0.8459		0.5753	2.13	0.0	4.16	0.26	0.04648599969191029	0.0	0.06359527912345181	0.011721479611387902
oulmes	24.8	14.9	0.8029		0.5085	3.4	0.0	6.53	0.66	0.07658399592373598	0.0	0.1021230939298375	0.029754525167369292
oumazza	24.6	13.8	0.9174		0.7475	3.98	0.72	7.43	0.22	0.09032953750992409	0.01894537417113989	0.11675390967909788	0.009918175055789763
oumdreyga	0.0	0.0	1.0		0.7974						0.0		0.0
oumelguerdane	29.2	16.0	0.8816		0.547	0.11	0.0	0.21	0.04	0.0	0.0	0.0	0.0018033045555981388
oumrabia	26.4	15.9	0.3833		0.4831	1.68	0.0	3.24	0.29	0.03582135535779883	0.0	0.04863933413531897	0.013073958028086505
ounagha	26.2	16.7	0.6516	1.0	0.4651	2.59	0.0	4.81	0.92	0.05738763612233534	0.0	0.07416197938680652	0.041476004778757194
ouneine	25.4	18.9	0.4883		0.3937	1.15	0.0	2.3	0.0	0.023260774253178663	0.0	0.033358259908313675	0.0
ourika	31.3	10.2	0.8682		0.6674	5.85	8.65	5.83	1.69	0.13464705952056505	0.2276076202505001	0.09074357056930164	0.07618961747402136
ourtzagh						2.14	0.0	4.13	0.4	0.04672299178822389	0.0	0.06310758526514312	0.01803304555598139
ourtzarh	26.6	17.5	0.6039		0.5156						0.0		0.0
outabouabane	31.4	14.1	0.5219		0.4138	1.1	0.0	2.2	0.0	0.022075813771610726	0.0	0.03173261371395142	0.0
outatelhaj	28.3	12.4	0.9482		0.7199	24.74	0.24	49.13	0.51	0.5823251294569328	0.006315124723713297	0.7946483727281625	0.02299213308387627
outerbat	30.6	13.3	0.6756		0.5269	0.57	0.0	1.13	0.04	0.009515232666990558	0.0	0.014338199434275176	0.0018033045555981388
ouzioua	27.6	15.3	0.7067		0.541	3.78	0.0	7.54	0.04	0.08558969558365233	0.0	0.11854212049289636	0.0018033045555981388
rahhala	31.1	17.5	0.3755		0.2671	0.36	0.0	0.71	0.0	0.00453839864440521	0.0	0.007510485417953664	0.0
rasainrhamna	30.7	12.2	0.8099		0.6141	1.48	0.96	2.35	0.11	0.03108151343152707	0.025260498894853187	0.03417108300549481	0.0049590875278948815
rasasfour	22.5	18.4	0.4739		0.5862	2.58	0.0	5.17	0.0	0.05715064402602176	0.0	0.08001430568651069	0.0
raselain	34.5	11.8	0.6552		0.4666	1.46	0.0	2.91	0.04	0.030607529238899894	0.0	0.043274701693923494	0.0018033045555981388
raselainchaouia	27.4	16.2	0.8088		0.5826	2.65	0.24	5.12	0.11	0.058809588700216874	0.006315124723713297	0.07920148258932956	0.0049590875278948815
raselma	22.4	19.5	0.7935		0.6458	5.18	0.0	10.03	0.84	0.11876858906755465	0.0	0.15902071073251678	0.037869395667560916
raseloued	30.5	15.0	0.4497		0.3103	1.23	0.0	2.44	0.07	0.02515671102368737	0.0	0.035634164580420846	0.0031557829722967433
rasijerri	25.8	14.6	0.7815		0.6251	2.64	0.0	5.26	0.04	0.05857259660390329	0.0	0.08147738726143672	0.0018033045555981388
raslaksar	28.3	12.8	0.5895		0.4353	1.17	0.0	2.33	0.04	0.02373475844580584	0.0	0.033845953766622354	0.0018033045555981388
rassoumlil	22.8	20.6	0.8015		0.4434	1.0	0.0	1.89	0.29	0.019705892808474845	0.0	0.026693110511428392	0.013073958028086505
rastabouda	24.3	22.4	0.9005		0.6563	3.89	0.24	7.58	0.15	0.0881966086431018	0.006315124723713297	0.11919237897064128	0.0067623920834930205
ratba	27.6	12.5	0.4932		0.5407	1.05	0.0	2.08	0.04	0.020890853290042786	0.0	0.029781838280716698	0.0018033045555981388
rbaaelfouki	29.9	15.9	0.4686		0.4029	1.23	0.0	2.45	0.0	0.02515671102368737	0.0	0.035796729199857075	0.0
rdadnaouledmalek	23.5	20.3	0.7878		0.5094	4.82	0.0	9.63	0.0	0.11023687360026549	0.0	0.15251812595506772	0.0
reggada	24.4	19.2	0.8896		0.6666	2.8	0.0	5.59	0.0	0.06236447014492069	0.0	0.0868420197028322	0.0
rfala	30.5	15.6	0.7161		0.5456	2.98	0.0	5.94	0.07	0.06663032787856528	0.0	0.09253178138310013	0.0031557829722967433
rghioua	22.7	20.9	0.549		0.6552	2.58	0.0	5.14	0.04	0.05715064402602176	0.0	0.079526611828202	0.0018033045555981388
rhafsai	28.8	11.6	0.9367		0.8005						0.0		0.0
rhouazi	29.4	13.9	0.3854		0.3246	3.2	0.0	6.4	0.0	0.07184415399746423	0.0	0.10000975387716655	0.0
riah	30.3	13.8	0.7422		0.5188	5.62	0.0	11.18	0.15	0.12919624130535254	0.0	0.17771564196768283	0.0067623920834930205
ribateelkheir	24.1	17.8	0.9589		0.6843	15.9	0.0	31.74	0.15	0.37282411631572104	0.0	0.5119484995285645	0.0067623920834930205
rima	29.8	16.4	0.7446		0.4168	5.2	0.0	10.38	0.04	0.11924257326018184	0.0	0.16471047241278472	0.0018033045555981388
rislane	23.8	19.8	0.5313		0.4642	4.35	0.0	8.49	0.51	0.09909824507352684	0.0	0.1339857593393379	0.02299213308387627
rissanachamalia	32.4	11.3	0.6231		0.4958	1.31	0.48	2.26	0.18	0.027052647794196076	0.012630249447426594	0.03270800143056877	0.008114870500191624
rissanajanoubia	32.5	10.3	0.4486		0.2596	0.83	0.0	1.66	0.0	0.01567702717114385	0.0	0.022954124264395182	0.0
rmilat	32.4	10.2	0.8349		0.5839	3.73	0.48	7.17	0.0	0.08440473510208439	0.012630249447426594	0.112527229573756	0.0
rommani	23.4	17.9	0.9444		0.7626	4.46	0.0	8.84	0.18	0.10170515813297631	0.0	0.13967552101960581	0.008114870500191624
rouached	27.6	16.5	0.3739		0.5087	0.56	0.0	1.11	0.0	0.009278240570676973	0.0	0.014013070195402728	0.0
rouadi	25.9	18.7	0.6001		0.5129	0.83	0.24	1.29	0.55	0.01567702717114385	0.006315124723713297	0.016939233345254802	0.02479543763947441
saada	30.2	9.2	0.9422		0.774	8.36	16.83	6.08	1.36	0.19413207569527563	0.4428481212503949	0.0948076860552073	0.06131235489033672
saadla	30.0	13.3	0.7414		0.4537	3.98	0.0	7.85	0.29	0.09032953750992409	0.0	0.12358162369541939	0.013073958028086505
sabaaaiyoun	26.7	14.1	0.9033		0.7532	7.41	3.37	12.72	0.18	0.1716178265454848	0.08867487632880755	0.20275059336086174	0.008114870500191624
sabbah	28.5	11.1	0.9427		0.8109	5.04	0.72	9.63	0.04	0.11545069971916443	0.01894537417113989	0.15251812595506772	0.0018033045555981388
saddina	29.6	10.5	0.8496		0.6055	1.75	4.09	0.91	0.33	0.03748030003199395	0.10762025049994743	0.010761777806678193	0.014877262583684646
safi	22.9	16.4	0.9741	1.0	0.814	18.06	19.95	18.45	14.25	0.424014409119456	0.5249447426586679	0.2959001202978195	0.6424272479318369
sahel	28.4	13.3	0.8319		0.5245	2.59	0.48	4.77	0.29	0.05738763612233534	0.012630249447426594	0.07351172090906162	0.013073958028086505
sahelchamali	25.6	15.1	0.8171		0.5502	3.52	2.64	5.3	0.37	0.07942790107949904	0.06946637196084628	0.08212764573918163	0.016680567139282784
sahelouledhriz	29.7	11.8	0.891		0.5976	5.34	1.2	9.89	0.15	0.12256046260857206	0.03157562361856649	0.15674480606040964	0.0067623920834930205
sahtryine	31.0	10.5	0.6258		0.3997	0.94	1.92	0.73	0.0	0.018283940230593314	0.050520997789706375	0.007835614656826117	0.0
saidate	29.5	15.3	0.5623		0.3935	1.44	0.0	2.85	0.07	0.030133545046272716	0.0	0.04229931397730614	0.0031557829722967433
saidia	23.1	17.2	0.9546	1.0	0.8297	15.52	1.2	29.27	2.61	0.36381841665580467	0.03157562361856649	0.47179503852781657	0.11766562225277855
saiss	23.8	14.4	0.9774	1.0	0.7964	20.42	0.24	23.81	42.2	0.47994454384946283	0.006315124723713297	0.3830347563156369	1.0
saka	32.7	11.1	0.615		0.3467	0.77	0.24	1.28	0.29	0.014255074593262319	0.006315124723713297	0.016776668725818577	0.013073958028086505
saniatberguig	28.6	15.9	0.7161		0.4928	2.13	0.0	4.24	0.04	0.04648599969191029	0.0	0.06489579607894162	0.0018033045555981388
sbata	20.5	18.2	0.987		0.8221	33.92	12.74	58.96	3.08	0.7998838738728067	0.3352278707504475	0.9544493936339732	0.13885445078105668
sbouya	20.2	23.9	0.4969		0.4624	1.81	0.0	3.6	0.04	0.038902252609875475	0.0	0.054491660435023126	0.0018033045555981388
sebaarouadi	31.6	10.6	0.7791		0.5537	3.55	1.2	6.2	0.44	0.0801388773684398	0.03157562361856649	0.09675846148844201	0.019836350111579526
sebta	0.0	0.0	0.7525	10.0	0.5494	25.6	34.86	30.29	0.0	0.6027064497399014	0.9172718661193564	0.48837662971031165	0.0
sebtaitrahou	23.5	17.6	0.3026		0.4089	1.5	0.0	2.99	0.0	0.031555497624154244	0.0	0.04457521864941331	0.0
sebtazzinate	32.0	9.6	0.7941		0.6248	4.55	8.65	3.86	0.11	0.1038380869997986	0.2276076202505001	0.05871834054036501	0.0049590875278948815
sebtennabour	26.6	19.3	0.7844		0.4405	1.88	0.0	3.77	0.0	0.04056119728407059	0.0	0.057255258965438975	0.0
sebtgzoula	30.1	10.1	0.8886	1.0	0.6486	8.04	0.48	15.39	1.03	0.1865483286132408	0.012630249447426594	0.2461553467503342	0.046435092306652076
sebtloudaya	32.7	10.7	0.4601		0.4597	1.96	0.0	3.92	0.0	0.04245713405457929	0.0	0.05969372825698237	0.0
sebtsaiss	29.5	14.7	0.6908		0.4264	1.62	0.0	3.24	0.0	0.03439940277991731	0.0	0.04863933413531897	0.0
sefrou	24.0	17.0	0.963		0.8052	8.08	0.48	14.63	3.08	0.18749629699849518	0.012630249447426594	0.23380043567318098	0.13885445078105668
sefsaf	31.8	11.2	0.7142		0.5237	2.86	0.0	5.72	0.0	0.06378642272280222	0.0	0.08895535975550314	0.0
selfat	32.1	12.5	0.6352		0.5085	4.66	0.0	9.3	0.07	0.10644500005924808	0.0	0.14715349351367227	0.0031557829722967433
selouane	27.1	13.1	0.949		0.7865	11.26	12.26	14.64	1.29	0.2628597836262162	0.32259762130302094	0.2339630002926172	0.058156571918039975
semguet	25.7	17.6	0.6802		0.4802	1.95	0.0	3.9	0.0	0.042220141958265706	0.0	0.05936859901810992	0.0
senada	26.1	17.2	0.5385		0.4676	1.34	0.0	2.61	0.15	0.02776362408313684	0.0	0.038397763110836695	0.0067623920834930205
serghina	26.4	17.0	0.7729		0.5457	1.48	0.0	2.94	0.04	0.03108151343152707	0.0	0.04376239555223217	0.0018033045555981388
settat	24.5	13.8	0.9768		0.7801	14.95	1.44	24.82	10.54	0.35030986716593016	0.03789074834227978	0.39945378287869576	0.47517075040010953
sfafaa	32.5	9.9	0.7258		0.5164	3.76	0.48	7.23	0.0	0.08511571139102514	0.012630249447426594	0.11350261729037335	0.0
sfassif	26.2	18.1	0.6544		0.4691	2.14	0.0	4.25	0.07	0.04672299178822389	0.0	0.06505836069837785	0.0031557829722967433
sgamna	31.0	12.9	0.7		0.4057	2.35	0.0	4.7	0.0	0.05169982581080924	0.0	0.07237376857300805	0.0
shoul	28.2	14.5	0.5814		0.4533	2.61	2.4	3.62	0.4	0.057861620314962524	0.06315124723713297	0.054816789673895576	0.01803304555598139
sidiaayad	33.1	11.2	0.7544		0.612	0.42	0.0	0.72	0.29	0.0059603512222867385	0.0	0.00767305003738989	0.013073958028086505
sidiabdallah						3.9	0.48	7.43	0.22	0.08843360073941538	0.012630249447426594	0.11675390967909788	0.009918175055789763
sidiabdallahelbouchouari	22.7	24.3	0.5924		0.3597	1.92	0.0	3.83	0.0	0.04150916566932494	0.0	0.05823064668205633	0.0
sidiabdallahelkhayat						2.38	0.0	4.74	0.07	0.05241080209975	0.0	0.07302402705075295	0.0031557829722967433
sidiabdallahghiat						6.53	11.54	5.7	1.07	0.15076252206988905	0.30365224713188105	0.08863023051663069	0.04823839686225022
sidiabdallahoubelaid						1.02	0.0	1.98	0.15	0.02017987700110202	0.0	0.02815619208635443	0.0067623920834930205
sidiabdeljalil	30.1	18.4	0.5665		0.3846	0.88	0.0	1.75	0.0	0.01686198765271179	0.0	0.02441720583932122	0.0
sidiabdelkhaleq	31.2	12.8	0.7899		0.553	0.96	0.0	1.92	0.0	0.018757924423220492	0.0	0.02718080436973707	0.0
sidiabdelkrim	29.7	15.1	0.7364		0.4196	5.45	0.0	10.88	0.04	0.12516737566802152	0.0	0.17283870338459606	0.0018033045555981388
sidiabdellah	31.0	13.2	0.6192		0.4593						0.0		0.0
sidiabdellahelkhayat	35.0	10.7	0.6826		0.46						0.0		0.0
sidiabdellahghiat	30.3	10.1	0.9079		0.7212						0.0		0.0
sidiabdellahoubelaid	25.6	18.2	0.6588		0.5297						0.0		0.0
sidiabdellahousaid	26.5	19.0	0.0457		0.4552	2.41	0.0	4.82	0.0	0.05312177838869077	0.0	0.07432454400624276	0.0
sidiabdelmoumen	31.4	18.5	0.5433		0.2901	0.91	0.0	1.81	0.04	0.017572963941652555	0.0	0.02539259355593858	0.0018033045555981388
sidiabderrazak	27.0	14.8	0.6394		0.5129	2.32	0.0	4.63	0.04	0.05098884952186847	0.0	0.07123581623695445	0.0018033045555981388
sidiabed	31.6	10.4	0.7405		0.448	4.06	0.0	8.08	0.11	0.09222547428043278	0.0	0.1273206099424526	0.0049590875278948815
sidiahmedbenaissa	29.0	13.5	0.6664		0.4492	2.17	0.0	4.34	0.0	0.04743396807716465	0.0	0.06652144227330388	0.0
